taxpayer_id,name,income,declared_tax,paid_tax,deductions,filing_status,year
430,Akinyi Mutai,1012781,243954,243954,73240,Single,2023
431,Cheruiyot Njuguna,3197011,942233,942233,803681,Single,2022
432,Kiprop Sigei,3702202,827461,827461,480914,Head of Household,2024
433,Jelimo Kimutai,2171470,362922,362922,650597,Married,2022
434,Otieno Kiprono,1584974,310209,310209,-519778,Head of Household,2022
435,Kosgei Lagat,2781631,603351,603351,300857,Married,2022
436,Nyambura Kuria,1402221,627649,627649,130925,Head of Household,2023
437,Kimani Ngugi,31922137,7050435,0,7710425,Single,2022
438,Odhiambo Kemboi,4641961,1273007,1273007,604011,Single,2022
439,Kiplangat Kamau,3943153,495473,495473,163643,Head of Household,2022
440,Keter Rudisha,43357618,7775568,0,5998234,Head of Household,2022
441,Muthoni Kirui,3612883,892823,892823,353724,Married,2024
442,Muthoni Kipkemoi,20659136,3649813,0,3997410,Single,2023
443,Kipchoge Njuguna,2512517,424047,424047,240569,Head of Household,2023
444,Njoroge Kipkemoi,1097762,304250,304250,-328553,Head of Household,2022
445,Kipchoge Ngugi,1701471,174224,174224,131530,Single,2022
446,Cherono Ochieng,219381,135996,135996,22518,Single,2023
447,Cherono Kuria,1212657,126165,126165,238196,Single,2024
448,Auma Kuria,2257174,401716,401716,2741110,Single,2022
449,Kipchoge Kiprono,357483,105958,105958,-894112,Married,2024
450,Auma Sang,1709661,463713,463713,487586,Married,2024
451,Kariuki Moi,4517222,1254338,1254338,143935,Married,2024
452,Mutua Nyong'o,2238987,251911,251911,403251,Single,2023
453,Gathoni Ouma,33976099,8084199,0,1741948,Single,2024
454,Akinyi Muchiri,1575035,468473,468473,8380,Head of Household,2023
455,Njoroge Korir,3221050,905449,905449,246060,Single,2024
456,Kibet Moi,2442151,977279,977279,304467,Single,2022
457,Kariuki Ochieng,3301350,863708,863708,614983,Single,2023
458,Chebet Kamau,1316857,251631,251631,325051,Head of Household,2022
459,Kibet Muchiri,32315003,5092499,0,8762699,Head of Household,2022
460,Wambui Njuguna,3038492,697764,697764,186611,Married,2024
461,Omondi Wanjala,30739892,5400746,0,5443859,Head of Household,2023
462,Rotich Owino,3009964,1342222,1342222,27603,Single,2022
463,Kipchoge Kemboi,1007132,552250,552250,229521,Single,2023
464,Wanjiku Wanjala,3903187,1048126,1048126,86521,Single,2022
465,Njeri Njuguna,2779867,375715,375715,335986,Married,2022
466,Kamau Kamau,750276,575057,575057,129377,Married,2022
467,Omondi Mutai,4757456,796042,796042,937520,Head of Household,2024
468,Kariuki Owino,2747632,733508,733508,627519,Married,2024
469,Keter Kirui,2847103,538123,538123,-387519,Single,2022
470,Chebet Korir,763513,209153,209153,13106,Single,2023
471,Wanjiku Rotich,14450705,1457972,1457972,729202,Head of Household,2024
472,Wambui Mutai,2642772,707124,707124,3021056,Married,2022
473,Njoroge Kemboi,2908992,550159,550159,285479,Single,2023
474,Kimani Lagat,3582607,992928,992928,3893191,Head of Household,2024
475,Chebet Muchiri,2737890,500439,500439,427844,Married,2024
476,Cherono Kipkemoi,2122512,302457,302457,592726,Head of Household,2023
477,Rotich Karanja,773582,121608,121608,97806,Head of Household,2023
478,Nyambura Kenyatta,3869736,1142216,1142216,448695,Head of Household,2022
479,Auma Lagat,1275856,134668,134668,227925,Single,2024
480,Odinga Owino,4546277,569820,569820,633266,Head of Household,2024
481,Wambui Kiprotich,1192255,174314,174314,327663,Married,2024
482,Kosgei Kenyatta,3443314,880512,880512,297338,Head of Household,2024
483,Jelimo Bett,33245852,3724020,0,5137825,Head of Household,2024
484,Keter Ochieng,43187234,8274344,0,9320285,Head of Household,2023
485,Kosgei Kiprotich,2265564,234004,234004,-503512,Single,2024
486,Kiplangat Karanja,4321811,712063,712063,641388,Married,2022
487,Cheruiyot Sang,1875768,351205,351205,66909,Married,2024
488,Wambui Sang,2205039,599208,599208,245793,Married,2024
489,Wangari Bett,4156453,894531,894531,871453,Married,2023
490,Gathoni Muchiri,291353,181721,181721,74721,Married,2022
491,Jelimo Sigei,2391401,491374,491374,343268,Head of Household,2023
492,Kamau Mwangi,1038852,305658,305658,202100,Single,2023
493,Cheruiyot Kipchoge,273687,60223,60223,23950,Head of Household,2023
494,Odinga Kamau,2331060,459255,459255,439239,Head of Household,2023
495,Maina Gitau,2431596,351298,351298,-540401,Single,2023
496,Omondi Ondiek,3292913,544822,544822,224165,Married,2022
497,Otieno Ochieng,18376131,4222410,4222410,127421,Single,2024
498,Jelimo Kiprono,44335462,17947821,17947821,4960148,Single,2024
499,Odhiambo Lagat,1080944,323793,323793,147913,Head of Household,2023
500,Cherono Wanjala,3136659,747263,747263,753345,Head of Household,2024
501,Ruto Gitau,43930293,11648925,0,7725296,Single,2024
502,Kibet Moi,2093863,534382,534382,453742,Married,2023
503,Kiprop Rotich,2963623,344618,344618,-605487,Single,2024
504,Kipchoge Ngugi,722143,137016,137016,83610,Head of Household,2022
505,Ruto Kamau,4839349,940481,940481,933212,Single,2022
506,Jelimo Kenyatta,2755099,667550,667550,427982,Single,2022
507,Mutua Mutai,1752341,204723,204723,75015,Head of Household,2022
508,Otieno Gitau,3728180,814412,814412,412300,Married,2022
509,Kamau Rudisha,4744963,620687,620687,908874,Married,2023
510,Kosgei Kiprotich,3208210,959089,959089,371142,Married,2022
511,Odhiambo Gitau,3398843,340945,340945,716251,Married,2022
512,Muthoni Ondiek,42995492,7348896,0,6410030,Married,2022
513,Maina Njuguna,4928299,540660,540660,38155,Married,2022
514,Gathoni Ondiek,3990665,817973,817973,99449,Single,2023
515,Jelimo Kirui,36177478,4024439,0,4097032,Head of Household,2024
516,Ruto Korir,26378605,3020165,0,4111748,Single,2022
517,Gathoni Bett,43494013,6130358,0,571624,Single,2022
518,Kiprop Korir,4457140,1960180,1960180,839212,Single,2024
519,Maina Kibaki,29087584,5352705,0,8127763,Head of Household,2023
520,Otieno Ouma,752361,124012,124012,176260,Married,2022
521,Odhiambo Njuguna,846153,148836,148836,-477368,Head of Household,2022
522,Wambui Njuguna,374908,74231,74231,70118,Married,2024
523,Wambui Sigei,1464120,318850,318850,411310,Married,2023
524,Kiprop Ondiek,314568,77108,77108,802141,Single,2024
525,Njoroge Karanja,541943,148249,148249,102193,Head of Household,2022
526,Wangari Kibaki,1612395,302708,302708,202587,Married,2022
527,Kiplangat Mutai,861166,210275,210275,154393,Single,2022
528,Rotich Gitau,38607334,7037314,0,10250062,Single,2024
529,Wanjiku Kiprotich,4118458,1211862,1211862,795622,Head of Household,2023
530,Nyambura Kimutai,4922988,931367,931367,289106,Married,2023
531,Wambui Nyong'o,4538628,766686,766686,181942,Single,2023
532,Rotich Mutai,2651632,509088,509088,173080,Head of Household,2022
533,Kosgei Kemboi,861064,91637,91637,70874,Married,2024
534,Akinyi Ngugi,3533872,642986,642986,435685,Head of Household,2022
535,Kosgei Korir,1930873,420344,420344,194937,Married,2023
536,Njeri Mwangi,4953617,1281046,1281046,568201,Single,2024
537,Auma Kemboi,1812238,307675,307675,318998,Married,2023
538,Omondi Moi,4183555,883376,883376,90504,Head of Household,2023
539,Njoroge Lagat,1504947,1128904,1128904,270555,Head of Household,2023
540,Wanjiku Kimutai,3035994,743555,743555,886765,Single,2024
541,Chebet Kemboi,787260,517355,517355,124564,Head of Household,2023
542,Cherono Kemboi,833713,104801,104801,129759,Head of Household,2023
543,Kimani Bett,460558,47450,47450,95540,Single,2022
544,Njoroge Kenyatta,2574190,627172,627172,33742,Head of Household,2023
545,Ruto Bett,3072231,2440421,2440421,437220,Head of Household,2022
546,Kiprop Muchiri,4903941,2849428,2849428,1005646,Married,2022
547,Kariuki Mwangi,3894800,409732,409732,400825,Head of Household,2024
548,Jelimo Ngugi,653767,82913,82913,961502,Married,2022
549,Auma Gitau,3952127,504927,504927,468885,Single,2024
550,Keter Sang,16177619,1806758,0,3781748,Single,2023
551,Jelimo Kenyatta,2466840,632617,632617,617940,Married,2022
552,Kipchoge Kemboi,34569452,7025766,0,9397041,Head of Household,2024
553,Njoroge Gitau,2675529,1179196,1179196,672573,Single,2024
554,Wanjiku Kenyatta,3187011,1685348,1685348,822454,Married,2024
555,Wangari Kiprono,413342,56972,56972,53795,Single,2023
556,Chepkoech Kuria,867568,221590,221590,168789,Single,2023
557,Kariuki Kimutai,436404,73795,73795,88206,Single,2024
558,Odhiambo Kiprono,4731695,1007926,1007926,5370051,Single,2022
559,Muthoni Kipkemoi,579118,155890,155890,51891,Married,2024
560,Maina Gitau,3912538,491406,491406,839986,Married,2022
561,Nyambura Sang,4380072,791269,791269,214510,Single,2024
562,Ruto Kipkemoi,984224,99983,99983,292588,Head of Household,2022
563,Nyambura Sigei,3874594,1009016,1009016,284680,Head of Household,2024
564,Otieno Kiprotich,1140263,267825,267825,332867,Single,2022
565,Kiprop Ouma,2704855,722171,722171,236530,Head of Household,2024
566,Maina Ondiek,3251757,608613,608613,710501,Single,2024
567,Akinyi Bett,4128726,675218,675218,-502059,Single,2023
568,Wangari Karanja,4245601,442330,442330,128381,Married,2024
569,Cheruiyot Nyong'o,4941035,1176511,1176511,638360,Married,2024
570,Jelimo Owino,4938008,1235310,1235310,606735,Single,2023
571,Cherono Ouma,3230237,585133,585133,329980,Head of Household,2022
572,Cheruiyot Rudisha,2209246,519865,519865,255975,Married,2024
573,Mutua Mutai,613626,83762,83762,118774,Single,2023
574,Rotich Sang,44380571,6397404,0,6648295,Single,2023
575,Chepkoech Korir,876196,90464,90464,74707,Head of Household,2023
576,Jelimo Rudisha,4986871,536792,536792,959408,Single,2023
577,Cheruiyot Mwangi,30973126,4109762,0,3284042,Head of Household,2024
578,Nyambura Rudisha,247648,62438,62438,680609,Head of Household,2024
579,Kamau Muchiri,4505276,829976,829976,460348,Married,2024
580,Njeri Wanjala,4679370,1360795,1360795,616091,Head of Household,2022
581,Wambui Sigei,2880170,712659,712659,168961,Head of Household,2024
582,Otieno Kirui,1982877,247354,247354,335526,Single,2024
583,Ruto Kipkemoi,3955441,708855,708855,754247,Married,2023
584,Ruto Korir,2693052,558877,558877,599688,Head of Household,2023
585,Maina Gitau,2295658,622933,622933,341371,Married,2023
586,Kipchoge Muchiri,1737681,231082,231082,473345,Head of Household,2023
587,Odhiambo Rotich,872849,178069,178069,19694,Head of Household,2022
588,Kamau Wanjala,2621530,318032,318032,414073,Married,2022
589,Wambui Wanjala,695565,186425,186425,49897,Head of Household,2022
590,Njeri Nyong'o,1985431,1220561,1220561,201116,Head of Household,2024
591,Kimani Ngugi,4883301,1125466,1125466,981558,Single,2023
592,Kamau Sigei,1935251,363974,363974,413349,Married,2024
593,Jelimo Rudisha,4961026,702161,702161,467267,Married,2022
594,Kiprop Wanjala,4821057,634235,634235,-136642,Married,2022
595,Njeri Nyong'o,3430472,988160,988160,901680,Married,2024
596,Auma Karanja,814499,139660,139660,209868,Head of Household,2023
597,Jelimo Kipchoge,2375173,1656619,1656619,424161,Married,2022
598,Jelimo Kamau,1612523,365470,365470,36682,Head of Household,2022
599,Cherono Moi,2336437,303910,303910,136478,Single,2022
600,Otieno Lagat,367480,44233,44233,42252,Single,2023
601,Njeri Korir,32203726,8370236,8370236,-771308,Married,2023
602,Keter Ondiek,3256533,560003,560003,-595974,Married,2024
603,Wambui Kipchoge,1035643,223263,223263,44467,Head of Household,2024
604,Cherono Kiprotich,2115760,499675,499675,148064,Married,2024
605,Odhiambo Owino,545922,139936,139936,133571,Head of Household,2022
606,Chepkoech Kimutai,1128845,565978,565978,253417,Head of Household,2022
607,Odhiambo Karanja,2787112,686807,686807,126960,Head of Household,2023
608,Akinyi Kuria,237978,60989,60989,51877,Head of Household,2024
609,Chepkoech Korir,2081556,369423,369423,616611,Single,2022
610,Auma Karanja,34557452,4396875,0,1647507,Single,2022
611,Ruto Kenyatta,322476,42836,42836,864801,Single,2022
612,Odhiambo Kemboi,994676,254214,254214,-749117,Married,2022
613,Chepkoech Kenyatta,2247659,522807,522807,238606,Married,2022
614,Kibet Kiprotich,20878645,2133899,2133899,936558,Head of Household,2024
615,Muthoni Gitau,542111,91098,91098,971025,Single,2024
616,Mutua Ouma,4855087,1226117,1226117,369836,Head of Household,2023
617,Chepkoech Ouma,4838304,1120204,1120204,248251,Head of Household,2023
618,Wambui Bett,39542639,3972258,0,4016816,Married,2022
619,Muthoni Njuguna,2830186,1825777,1825777,560912,Head of Household,2023
620,Mutua Kiprotich,1472291,403832,403832,438501,Head of Household,2022
621,Mutua Ochieng,3569273,386400,386400,736647,Single,2024
622,Cherono Gitau,847168,624838,624838,87800,Single,2022
623,Jelimo Kenyatta,3048418,679705,679705,434036,Single,2024
624,Kariuki Kamau,4619464,921662,921662,-918416,Married,2022
625,Wanjiku Lagat,4555149,1344710,1344710,5207657,Single,2023
626,Kibet Gitau,2305027,348039,348039,-387694,Single,2022
627,Chepkoech Mwangi,3424872,699216,699216,677779,Head of Household,2024
628,Cheruiyot Kipchoge,2826215,430942,430942,117299,Single,2023
629,Njeri Wanjala,3933592,442416,442416,646250,Single,2022
630,Wambui Wanjala,42499028,9627301,9627301,770052,Head of Household,2022
631,Mutua Mwangi,2559258,442044,442044,464694,Married,2022
632,Jelimo Bett,218458,63849,63849,61948,Married,2022
633,Maina Korir,2781661,433051,433051,300642,Single,2022
634,Auma Karanja,1549598,280372,280372,-300219,Single,2022
635,Cheruiyot Ouma,28480730,3327043,0,4838265,Married,2023
636,Ruto Kirui,3835927,1900778,1900778,499926,Married,2022
637,Cherono Kiprono,2237224,520883,520883,408987,Head of Household,2024
638,Maina Kimutai,3056365,1418397,1418397,88263,Married,2022
639,Auma Moi,1015112,156730,156730,107167,Married,2024
640,Akinyi Mwangi,3770747,460798,460798,650178,Married,2024
641,Kariuki Kipchoge,2815406,321823,321823,4624,Head of Household,2024
642,Gathoni Moi,1443092,239262,239262,206534,Married,2024
643,Wanjiku Ngugi,2234485,617135,617135,-231686,Single,2022
644,Otieno Kenyatta,828909,154394,154394,43843,Single,2023
645,Nyambura Kamau,2165330,593678,593678,428906,Single,2024
646,Kibet Gitau,2067494,393414,393414,446772,Married,2024
647,Ruto Lagat,4131076,834733,834733,79014,Single,2023
648,Muthoni Wanjala,36371482,10362484,0,3932859,Married,2022
649,Kibet Kipchoge,4273660,950812,950812,164413,Head of Household,2024
650,Otieno Ondiek,3408479,403781,403781,466698,Head of Household,2023
651,Kosgei Moi,2843824,299854,299854,410102,Single,2023
652,Wanjiku Ochieng,3970227,609215,609215,229794,Single,2023
653,Kiprop Kemboi,2460578,673556,673556,3299910,Head of Household,2022
654,Kamau Ngugi,33961378,4123015,4123015,49091,Head of Household,2022
655,Kiprop Gitau,29366540,4712538,4712538,460604,Head of Household,2022
656,Akinyi Muchiri,1830750,231425,231425,334156,Single,2023
657,Auma Rotich,796513,206012,206012,59823,Married,2024
658,Otieno Mwangi,4671349,1069300,1069300,262428,Single,2023
659,Wambui Kipkemoi,2891564,337714,337714,739937,Head of Household,2022
660,Otieno Kipchoge,1407177,309519,309519,68966,Married,2022
661,Cherono Kamau,34062786,7128794,0,9130882,Single,2023
662,Jelimo Sang,33400438,8213899,0,9907637,Married,2023
663,Chebet Muchiri,37543226,9571817,0,3709023,Single,2023
664,Kiplangat Nyong'o,1678696,369666,369666,212915,Head of Household,2022
665,Muthoni Nyong'o,2019460,499711,499711,127763,Single,2024
666,Chebet Lagat,37075831,5532637,0,8849123,Single,2024
667,Odinga Kemboi,3116180,409179,409179,414942,Head of Household,2023
668,Wambui Kibaki,2286411,477719,477719,439007,Single,2023
669,Chebet Kuria,3044153,535404,535404,369716,Married,2024
670,Kimani Kipkemoi,4986019,2041325,2041325,802967,Married,2023
671,Jelimo Kiprotich,1619406,386763,386763,264842,Single,2024
672,Kiplangat Moi,4185714,979523,979523,5126993,Married,2024
673,Otieno Kiprotich,4195188,823637,823637,247149,Single,2023
674,Rotich Kiprotich,2032104,273807,273807,580924,Single,2023
675,Wambui Rotich,3328218,583951,583951,948377,Single,2024
676,Chepkoech Sang,3940007,774424,774424,-686082,Single,2024
677,Kosgei Ngugi,15336790,1764028,0,2854161,Single,2022
678,Wambui Kenyatta,1991839,425768,425768,88573,Married,2023
679,Auma Kiprono,42621531,7658497,7658497,373001,Married,2024
680,Kariuki Kuria,3387770,2533479,2533479,684375,Married,2022
681,Maina Kipchoge,4451871,2484691,2484691,1216029,Married,2022
682,Cherono Rotich,11020715,1180026,0,1812643,Head of Household,2024
683,Akinyi Rudisha,25613881,5211407,0,2682609,Single,2024
684,Keter Moi,1384379,360398,360398,-201061,Married,2023
685,Akinyi Karanja,2414114,386895,386895,-687177,Head of Household,2023
686,Wambui Kamau,4585809,802398,802398,760357,Single,2023
687,Akinyi Kipchoge,3400920,697519,697519,727509,Head of Household,2023
688,Wangari Lagat,3658820,688586,688586,278678,Married,2023
689,Njeri Kipkemoi,20869518,3857548,0,5334076,Single,2023
690,Omondi Muchiri,2660261,415670,415670,738477,Head of Household,2023
691,Maina Korir,16436860,1722504,0,1854366,Married,2022
692,Mutua Lagat,1192653,354537,354537,162585,Married,2024
693,Njeri Kimutai,1980244,1301767,1301767,289462,Head of Household,2022
694,Otieno Kimutai,4656480,1239702,1239702,21177,Single,2024
695,Muthoni Bett,1643235,230669,230669,68478,Head of Household,2024
696,Wanjiku Sigei,4387702,1228598,1228598,885739,Married,2024
697,Chebet Moi,4554167,883333,883333,204014,Head of Household,2022
698,Cherono Ondiek,19196028,4834831,0,4621286,Head of Household,2022
699,Njoroge Owino,2505767,382323,382323,418854,Married,2024
700,Kimani Gitau,16932737,4259771,0,3849071,Single,2023
701,Muthoni Mwangi,3426229,616371,616371,879956,Single,2024
702,Gathoni Owino,1003473,234478,234478,212503,Married,2022
703,Rotich Kuria,3874658,663538,663538,41684,Single,2023
704,Jelimo Kirui,16168624,2438738,0,3018779,Married,2023
705,Chebet Rudisha,1505091,329171,329171,2052327,Head of Household,2023
706,Njeri Kibaki,1445103,148415,148415,186291,Head of Household,2022
707,Odhiambo Kirui,4990366,728077,728077,954444,Single,2024
708,Kibet Kamau,1320712,210631,210631,165692,Single,2023
709,Cheruiyot Owino,4915558,1307534,1307534,337588,Married,2022
710,Gathoni Kibaki,4642696,1077187,1077187,19252,Single,2024
711,Wangari Ngugi,694511,284391,284391,66360,Head of Household,2023
712,Chepkoech Kiprono,367905,43202,43202,45504,Married,2023
713,Gathoni Nyong'o,4122765,658099,658099,-892406,Married,2023
714,Otieno Moi,4531502,974723,974723,236898,Single,2022
715,Cheruiyot Kenyatta,4920930,575033,575033,837674,Single,2022
